age,workclass,occupation,race,sex,education,native-country,marital-status,income
51,Self-emp-not-inc,Sales,White,Male,Some-college,United-States,Never-married,<=50K
42,Private,Sales,White,Female,Assoc-acdm,United-States,Never-married,<=50K
90,Private,Exec-managerial,White,Female,Bachelors,United-States,Divorced,>50K
34,Private,Sales,White,Female,HS-grad,France,Divorced,<=50K
76,Federal-gov,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
17,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
42,State-gov,Machine-op-inspct,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
28,Private,Machine-op-inspct,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
42,Private,Craft-repair,Black,Male,HS-grad,United-States,Never-married,<=50K
25,Local-gov,Prof-specialty,White,Female,Some-college,United-States,Never-married,<=50K
35,Private,Craft-repair,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
41,Private,Sales,White,Male,Some-college,Columbia,Never-married,<=50K
51,Self-emp-not-inc,Exec-managerial,White,Male,Masters,United-States,Divorced,<=50K
32,Private,Sales,White,Male,11th,United-States,Married-civ-spouse,<=50K
54,Without-pay,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
17,Private,Craft-repair,White,Female,5th-6th,United-States,Divorced,<=50K
17,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
31,Private,Sales,White,Female,Some-college,Germany,Divorced,>50K
53,Local-gov,Transport-moving,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
62,Private,Other-service,White,Female,HS-grad,Portugal,Never-married,<=50K
30,Private,Machine-op-inspct,White,Male,HS-grad,Cambodia,Separated,<=50K
17,Private,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,>50K
28,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
17,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
49,Private,Other-service,White,Female,HS-grad,United-States,Married-civ-spouse,>50K
56,Private,Craft-repair,White,Male,Bachelors,United-States,Never-married,<=50K
43,Self-emp-not-inc,Craft-repair,White,Male,Assoc-acdm,United-States,Separated,<=50K
29,Private,Other-service,White,Female,HS-grad,Japan,Never-married,<=50K
32,Private,Tech-support,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
58,Private,Handlers-cleaners,White,Female,Some-college,United-States,Divorced,<=50K
52,Private,Exec-managerial,White,Male,Bachelors,Guatemala,Married-civ-spouse,>50K
51,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
23,Private,Handlers-cleaners,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
70,State-gov,Protective-serv,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Tech-support,White,Female,Assoc-voc,United-States,Divorced,<=50K
33,Private,Handlers-cleaners,Other,Male,7th-8th,Puerto-Rico,Married-civ-spouse,<=50K
65,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
33,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
41,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
34,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
36,Local-gov,Other-service,Black,Female,Some-college,United-States,Divorced,<=50K
77,Private,Handlers-cleaners,Black,Female,HS-grad,United-States,Never-married,<=50K
19,Private,Exec-managerial,White,Female,Some-college,United-States,Divorced,<=50K
77,Private,Exec-managerial,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
28,State-gov,Machine-op-inspct,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
34,Private,Armed-Forces,White,Male,12th,Columbia,Divorced,>50K
46,Private,Machine-op-inspct,White,Male,1st-4th,Taiwan,Married-civ-spouse,<=50K
19,Private,Sales,White,Female,11th,United-States,Never-married,<=50K
21,Local-gov,Machine-op-inspct,Black,Male,11th,United-States,Separated,<=50K
23,State-gov,Transport-moving,White,Female,HS-grad,United-States,Divorced,<=50K
27,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Handlers-cleaners,White,Male,11th,United-States,Never-married,<=50K
17,State-gov,Exec-managerial,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
38,Private,Prof-specialty,White,Male,HS-grad,United-States,Divorced,<=50K
37,Private,Craft-repair,White,Female,Prof-school,United-States,Never-married,<=50K
62,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Federal-gov,Prof-specialty,White,Male,Masters,United-States,Never-married,<=50K
36,Private,Handlers-cleaners,White,Male,HS-grad,Dominican-Republic,Never-married,<=50K
37,Self-emp-inc,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
57,Local-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,<=50K
36,Self-emp-not-inc,Prof-specialty,White,Female,Bachelors,United-States,Married-spouse-absent,<=50K
29,Private,Other-service,White,Female,Assoc-acdm,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,Black,Male,Some-college,Philippines,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
22,Local-gov,Farming-fishing,Black,Male,HS-grad,United-States,Never-married,<=50K
23,Local-gov,Protective-serv,White,Female,Some-college,United-States,Never-married,<=50K
28,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
66,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
20,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
46,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
17,Federal-gov,Armed-Forces,White,Male,HS-grad,United-States,Never-married,<=50K
55,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,>50K
23,Private,Craft-repair,White,Male,9th,Mexico,Widowed,<=50K
57,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
44,Private,Exec-managerial,Black,Female,1st-4th,Poland,Widowed,<=50K
54,Private,Craft-repair,Amer-Indian-Eskimo,Male,HS-grad,United-States,Married-civ-spouse,<=50K
23,Private,Machine-op-inspct,White,Male,11th,United-States,Married-civ-spouse,<=50K
23,Private,Tech-support,Black,Female,HS-grad,United-States,Never-married,<=50K
35,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
67,Private,Craft-repair,White,Male,HS-grad,Japan,Married-civ-spouse,>50K
37,Self-emp-not-inc,Sales,White,Female,HS-grad,United-States,Married-civ-spouse,>50K
18,Private,Machine-op-inspct,Asian-Pac-Islander,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
33,Private,Exec-managerial,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
45,Private,Handlers-cleaners,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
33,Private,Transport-moving,White,Male,HS-grad,India,Married-civ-spouse,<=50K
49,Private,Farming-fishing,White,Male,Assoc-acdm,United-States,Never-married,<=50K
27,Local-gov,Transport-moving,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
31,Private,Craft-repair,White,Male,1st-4th,United-States,Married-spouse-absent,<=50K
22,Private,Tech-support,White,Female,Bachelors,Vietnam,Never-married,<=50K
47,Private,Adm-clerical,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
47,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
31,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
44,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
30,Private,Tech-support,Amer-Indian-Eskimo,Female,Bachelors,United-States,Married-civ-spouse,>50K
61,Federal-gov,Prof-specialty,White,Male,Some-college,United-States,Never-married,>50K
50,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
34,Private,Transport-moving,White,Male,HS-grad,United-States,Never-married,<=50K
69,Private,Other-service,White,Female,Assoc-voc,United-States,Divorced,<=50K
31,Private,Craft-repair,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Other-service,White,Male,9th,United-States,Never-married,<=50K
27,Private,Handlers-cleaners,White,Male,Some-college,United-States,Never-married,<=50K
49,Private,Armed-Forces,White,Male,HS-grad,United-States,Never-married,<=50K
46,Private,Other-service,White,Female,HS-grad,Greece,Never-married,<=50K
18,Private,Craft-repair,White,Male,Assoc-acdm,Portugal,Married-civ-spouse,<=50K
32,Self-emp-not-inc,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
34,State-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
38,Private,Farming-fishing,White,Female,HS-grad,United-States,Married-spouse-absent,<=50K
31,Private,Adm-clerical,Black,Female,Some-college,United-States,Married-spouse-absent,<=50K
70,Local-gov,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
74,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Divorced,<=50K
31,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
59,Federal-gov,Adm-clerical,White,Male,HS-grad,Germany,Divorced,<=50K
62,Private,Exec-managerial,White,Female,Assoc-acdm,United-States,Never-married,<=50K
74,Private,Prof-specialty,White,Female,HS-grad,United-States,Divorced,<=50K
42,Private,Craft-repair,White,Male,Bachelors,United-States,Never-married,<=50K
35,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
17,Private,Machine-op-inspct,White,Male,Some-college,United-States,Never-married,<=50K
47,Private,Other-service,White,Male,5th-6th,Ireland,Never-married,<=50K
20,Private,Prof-specialty,White,Female,Some-college,United-States,Never-married,<=50K
17,Local-gov,Farming-fishing,White,Male,HS-grad,Poland,Never-married,<=50K
77,Local-gov,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
58,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
73,Private,Other-service,White,Female,Some-college,Thailand,Divorced,<=50K
44,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
41,Private,Exec-managerial,Black,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Protective-serv,White,Male,Some-college,United-States,Never-married,<=50K
44,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
40,Local-gov,Adm-clerical,Black,Female,HS-grad,United-States,Separated,<=50K
34,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
51,Private,Handlers-cleaners,White,Male,Assoc-voc,United-States,Married-spouse-absent,<=50K
47,Private,Craft-repair,White,Male,Assoc-voc,United-States,Never-married,<=50K
44,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,>50K
62,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
17,Private,Adm-clerical,Amer-Indian-Eskimo,Female,Some-college,Taiwan,Never-married,<=50K
42,Private,Prof-specialty,White,Male,Bachelors,Trinadad&Tobago,Married-civ-spouse,>50K
17,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
58,Private,Exec-managerial,White,Male,HS-grad,Mexico,Married-civ-spouse,>50K
17,Local-gov,Handlers-cleaners,Black,Male,Some-college,United-States,Divorced,<=50K
31,Local-gov,Tech-support,White,Male,Some-college,United-States,Married-civ-spouse,>50K
43,Private,Machine-op-inspct,White,Male,Some-college,United-States,Divorced,>50K
19,Private,Sales,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
38,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
64,Federal-gov,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
39,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
82,Self-emp-not-inc,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,<=50K
80,Private,Machine-op-inspct,Other,Female,11th,Puerto-Rico,Divorced,<=50K
24,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
22,Private,Other-service,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
19,Private,Exec-managerial,White,Female,Assoc-acdm,United-States,Married-civ-spouse,>50K
61,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
43,Local-gov,Tech-support,White,Male,12th,Italy,Married-civ-spouse,<=50K
52,Private,Priv-house-serv,Black,Female,1st-4th,United-States,Widowed,<=50K
33,Private,Craft-repair,White,Male,Assoc-voc,United-States,Separated,<=50K
17,Self-emp-inc,Farming-fishing,White,Female,Bachelors,Mexico,Never-married,<=50K
74,Private,Armed-Forces,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Prof-specialty,White,Male,Doctorate,India,Never-married,<=50K
36,Private,Handlers-cleaners,White,Female,Some-college,Thailand,Never-married,<=50K
32,Private,Transport-moving,White,Male,10th,United-States,Widowed,<=50K
28,Private,Sales,White,Male,Some-college,Honduras,Married-civ-spouse,<=50K
43,Private,Handlers-cleaners,White,Female,HS-grad,United-States,Never-married,<=50K
31,Private,Other-service,White,Female,10th,United-States,Married-civ-spouse,<=50K
78,Local-gov,Protective-serv,White,Male,Some-college,Haiti,Married-civ-spouse,<=50K
26,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
17,Private,Craft-repair,White,Male,Bachelors,United-States,Never-married,<=50K
49,Self-emp-not-inc,Exec-managerial,White,Male,Some-college,United-States,Divorced,<=50K
37,Self-emp-not-inc,Other-service,White,Female,HS-grad,United-States,Separated,<=50K
70,Private,Armed-Forces,White,Female,11th,France,Widowed,<=50K
52,Private,Machine-op-inspct,Black,Female,HS-grad,United-States,Married-civ-spouse,<=50K
45,Federal-gov,Craft-repair,Black,Female,Assoc-voc,United-States,Divorced,>50K
90,Private,Machine-op-inspct,White,Female,11th,United-States,Never-married,<=50K
32,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
35,Private,Tech-support,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
30,Private,Other-service,White,Male,11th,Mexico,Married-civ-spouse,<=50K
25,Private,Transport-moving,White,Male,Bachelors,United-States,Never-married,<=50K
56,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
52,Private,Prof-specialty,White,Male,7th-8th,United-States,Married-civ-spouse,>50K
20,Private,Handlers-cleaners,Black,Female,HS-grad,United-States,Never-married,<=50K
54,Self-emp-not-inc,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
18,Private,Handlers-cleaners,Amer-Indian-Eskimo,Male,HS-grad,United-States,Never-married,<=50K
62,Self-emp-inc,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,<=50K
40,Private,Other-service,White,Female,7th-8th,Yugoslavia,Married-AF-spouse,<=50K
21,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Separated,<=50K
29,Private,Exec-managerial,White,Male,Masters,United-States,Widowed,<=50K
69,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
41,Private,Prof-specialty,White,Male,HS-grad,France,Married-civ-spouse,<=50K
28,Private,Sales,White,Male,11th,United-States,Never-married,<=50K
39,Private,Craft-repair,Amer-Indian-Eskimo,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
17,Private,Prof-specialty,White,Female,Doctorate,United-States,Never-married,<=50K
41,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
28,Self-emp-not-inc,Sales,White,Female,Assoc-acdm,United-States,Divorced,<=50K
52,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
18,Federal-gov,Craft-repair,White,Male,Some-college,Scotland,Married-civ-spouse,<=50K
52,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
58,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
28,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
38,Self-emp-not-inc,Tech-support,White,Male,Bachelors,Haiti,Never-married,<=50K
46,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
17,Private,Adm-clerical,White,Male,Some-college,Jamaica,Never-married,<=50K
29,Private,Other-service,White,Male,11th,Ecuador,Never-married,<=50K
69,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,>50K
65,Self-emp-inc,Prof-specialty,White,Male,Bachelors,United-States,Divorced,<=50K
57,Private,Transport-moving,White,Male,7th-8th,United-States,Never-married,>50K
17,Private,Prof-specialty,White,Male,Bachelors,Canada,Married-civ-spouse,>50K
31,Private,Adm-clerical,White,Female,Bachelors,France,Never-married,<=50K
22,Private,Sales,White,Male,HS-grad,Outlying-US(Guam-USVI-etc),Never-married,<=50K
43,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
18,Private,Tech-support,White,Male,Some-college,United-States,Never-married,<=50K
46,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
