age,workclass,occupation,race,sex,education,native-country,marital-status,income
90,Private,Machine-op-inspct,White,Female,Bachelors,Dominican-Republic,Married-spouse-absent,<=50K
17,Private,Transport-moving,Black,Female,HS-grad,Mexico,Divorced,<=50K
87,Without-pay,Sales,Amer-Indian-Eskimo,Female,Doctorate,Yugoslavia,Married-AF-spouse,<=50K
90,Local-gov,Farming-fishing,Amer-Indian-Eskimo,Male,Masters,United-States,Married-spouse-absent,<=50K
68,State-gov,Transport-moving,Amer-Indian-Eskimo,Male,9th,Honduras,Married-civ-spouse,<=50K
62,Self-emp-inc,Other-service,White,Female,Bachelors,Japan,Married-civ-spouse,>50K
55,Self-emp-not-inc,Sales,Amer-Indian-Eskimo,Male,Doctorate,China,Never-married,>50K
17,State-gov,Transport-moving,Amer-Indian-Eskimo,Male,Bachelors,Taiwan,Married-civ-spouse,<=50K
17,State-gov,Tech-support,Asian-Pac-Islander,Male,7th-8th,United-States,Never-married,<=50K
17,Federal-gov,Protective-serv,Other,Male,9th,Columbia,Married-spouse-absent,<=50K
38,Local-gov,Handlers-cleaners,Other,Female,Assoc-acdm,Columbia,Married-spouse-absent,>50K
19,Private,Farming-fishing,Asian-Pac-Islander,Male,11th,Taiwan,Never-married,>50K
90,Private,Other-service,White,Female,Assoc-voc,Portugal,Never-married,<=50K
90,Federal-gov,Exec-managerial,Black,Male,Some-college,El-Salvador,Separated,<=50K
29,Federal-gov,Transport-moving,White,Male,Prof-school,South,Never-married,<=50K
17,Private,Sales,Other,Female,Assoc-acdm,Cambodia,Married-AF-spouse,<=50K
90,State-gov,Exec-managerial,Other,Male,Doctorate,Canada,Widowed,<=50K
90,Self-emp-inc,Transport-moving,Other,Male,Preschool,Hong,Widowed,<=50K
17,State-gov,Priv-house-serv,White,Female,HS-grad,Cuba,Married-civ-spouse,<=50K
17,Private,Priv-house-serv,Black,Male,Some-college,Outlying-US(Guam-USVI-etc),Never-married,<=50K
90,State-gov,Protective-serv,Other,Female,Doctorate,El-Salvador,Never-married,>50K
28,Self-emp-not-inc,Transport-moving,Amer-Indian-Eskimo,Male,Masters,Cambodia,Never-married,<=50K
70,Self-emp-inc,Tech-support,Asian-Pac-Islander,Female,Some-college,Puerto-Rico,Married-civ-spouse,<=50K
69,Self-emp-not-inc,Armed-Forces,White,Male,Bachelors,United-States,Never-married,<=50K
90,Self-emp-not-inc,Other-service,White,Male,12th,Canada,Divorced,>50K
17,Local-gov,Prof-specialty,White,Male,12th,Guatemala,Married-AF-spouse,>50K
74,Self-emp-not-inc,Exec-managerial,White,Male,7th-8th,Columbia,Married-civ-spouse,>50K
17,Federal-gov,Other-service,White,Male,11th,Portugal,Married-civ-spouse,<=50K
37,Self-emp-not-inc,Craft-repair,Asian-Pac-Islander,Male,1st-4th,England,Married-AF-spouse,<=50K
17,State-gov,Other-service,Other,Male,9th,Dominican-Republic,Divorced,<=50K
74,Self-emp-inc,Adm-clerical,Asian-Pac-Islander,Female,1st-4th,Guatemala,Married-AF-spouse,>50K
52,Self-emp-inc,Priv-house-serv,Asian-Pac-Islander,Male,Assoc-acdm,Japan,Married-spouse-absent,>50K
17,Private,Transport-moving,Amer-Indian-Eskimo,Male,10th,Germany,Divorced,>50K
29,Local-gov,Adm-clerical,Amer-Indian-Eskimo,Male,Assoc-voc,Holand-Netherlands,Married-civ-spouse,<=50K
17,Without-pay,Sales,White,Male,7th-8th,Outlying-US(Guam-USVI-etc),Widowed,<=50K
17,Without-pay,Priv-house-serv,White,Female,Masters,Taiwan,Married-AF-spouse,>50K
90,Self-emp-inc,Handlers-cleaners,Amer-Indian-Eskimo,Female,9th,Guatemala,Married-AF-spouse,>50K
18,Private,Transport-moving,White,Female,5th-6th,Hungary,Married-civ-spouse,<=50K
17,Private,Farming-fishing,White,Male,Preschool,Laos,Separated,>50K
38,Self-emp-inc,Armed-Forces,White,Male,Assoc-voc,Guatemala,Divorced,<=50K
39,Private,Handlers-cleaners,White,Male,HS-grad,Jamaica,Widowed,<=50K
17,Federal-gov,Handlers-cleaners,Black,Male,HS-grad,United-States,Divorced,>50K
17,Federal-gov,Sales,White,Male,10th,Yugoslavia,Separated,<=50K
47,Self-emp-not-inc,Protective-serv,White,Female,12th,China,Married-civ-spouse,>50K
87,Private,Handlers-cleaners,White,Female,1st-4th,Hungary,Married-spouse-absent,<=50K
17,Federal-gov,Sales,White,Female,Doctorate,Peru,Never-married,>50K
17,Private,Prof-specialty,White,Male,Some-college,Thailand,Widowed,<=50K
17,Private,Sales,White,Male,Assoc-voc,Columbia,Never-married,>50K
17,Private,Handlers-cleaners,White,Male,Assoc-acdm,Laos,Married-civ-spouse,<=50K
45,Private,Transport-moving,Other,Female,HS-grad,Honduras,Never-married,>50K
61,Local-gov,Adm-clerical,Asian-Pac-Islander,Female,Masters,England,Married-civ-spouse,<=50K
20,Private,Craft-repair,White,Male,Preschool,Scotland,Married-civ-spouse,<=50K
17,Private,Sales,Asian-Pac-Islander,Male,11th,Dominican-Republic,Never-married,>50K
90,Private,Prof-specialty,White,Female,Preschool,Yugoslavia,Divorced,>50K
90,Self-emp-inc,Machine-op-inspct,White,Male,Doctorate,Cambodia,Divorced,<=50K
53,Self-emp-not-inc,Transport-moving,Black,Male,1st-4th,Dominican-Republic,Married-spouse-absent,>50K
87,Self-emp-not-inc,Craft-repair,White,Female,11th,Canada,Separated,<=50K
17,Federal-gov,Prof-specialty,Other,Female,1st-4th,Haiti,Never-married,<=50K
63,Local-gov,Tech-support,Amer-Indian-Eskimo,Female,Bachelors,Peru,Never-married,<=50K
82,Local-gov,Transport-moving,Asian-Pac-Islander,Female,Preschool,Dominican-Republic,Divorced,<=50K
17,Private,Prof-specialty,White,Female,1st-4th,Holand-Netherlands,Never-married,<=50K
28,Private,Tech-support,Black,Male,HS-grad,Ireland,Married-spouse-absent,<=50K
90,Private,Other-service,White,Male,11th,Cambodia,Married-civ-spouse,>50K
17,Without-pay,Handlers-cleaners,White,Female,Bachelors,Philippines,Never-married,<=50K
17,Local-gov,Other-service,White,Female,HS-grad,Cambodia,Separated,>50K
17,Federal-gov,Armed-Forces,Asian-Pac-Islander,Female,Preschool,United-States,Divorced,>50K
17,Self-emp-inc,Other-service,Asian-Pac-Islander,Male,7th-8th,Peru,Divorced,<=50K
90,Without-pay,Sales,White,Male,Bachelors,El-Salvador,Separated,<=50K
17,Private,Other-service,Black,Female,Prof-school,Jamaica,Never-married,<=50K
90,Private,Craft-repair,Other,Female,Assoc-voc,Japan,Widowed,<=50K
77,Federal-gov,Craft-repair,White,Male,Masters,Scotland,Divorced,>50K
17,Private,Farming-fishing,White,Male,12th,Iran,Divorced,>50K
17,Self-emp-inc,Armed-Forces,White,Male,Doctorate,Nicaragua,Never-married,>50K
17,Self-emp-not-inc,Transport-moving,Other,Male,Assoc-acdm,Taiwan,Widowed,>50K
17,Self-emp-not-inc,Prof-specialty,Asian-Pac-Islander,Female,Some-college,Greece,Never-married,<=50K
90,Local-gov,Exec-managerial,White,Male,Masters,Trinadad&Tobago,Married-civ-spouse,>50K
80,Without-pay,Machine-op-inspct,Asian-Pac-Islander,Female,Assoc-voc,Canada,Separated,<=50K
17,State-gov,Machine-op-inspct,Other,Male,HS-grad,Guatemala,Married-AF-spouse,<=50K
63,Self-emp-not-inc,Prof-specialty,Other,Male,Doctorate,United-States,Widowed,>50K
17,Federal-gov,Tech-support,Asian-Pac-Islander,Male,Masters,Trinadad&Tobago,Never-married,<=50K
90,Private,Sales,Asian-Pac-Islander,Male,Doctorate,Columbia,Married-civ-spouse,>50K
90,Local-gov,Exec-managerial,Amer-Indian-Eskimo,Female,Preschool,Philippines,Married-civ-spouse,>50K
90,Local-gov,Exec-managerial,Black,Male,Preschool,El-Salvador,Married-spouse-absent,<=50K
17,Without-pay,Transport-moving,Asian-Pac-Islander,Female,Assoc-voc,United-States,Divorced,<=50K
32,State-gov,Protective-serv,Black,Female,Some-college,United-States,Divorced,<=50K
33,State-gov,Exec-managerial,White,Female,Doctorate,Yugoslavia,Married-civ-spouse,>50K
17,Private,Transport-moving,Amer-Indian-Eskimo,Male,Doctorate,Laos,Married-spouse-absent,>50K
90,Self-emp-not-inc,Transport-moving,Black,Male,Assoc-acdm,Thailand,Married-AF-spouse,>50K
20,Private,Sales,White,Female,5th-6th,Dominican-Republic,Married-spouse-absent,<=50K
17,Without-pay,Sales,White,Female,10th,United-States,Never-married,<=50K
64,Local-gov,Protective-serv,Amer-Indian-Eskimo,Male,Masters,France,Divorced,>50K
90,Local-gov,Other-service,White,Female,Assoc-acdm,China,Married-civ-spouse,>50K
17,Without-pay,Sales,Other,Male,Some-college,Laos,Married-civ-spouse,<=50K
17,State-gov,Armed-Forces,White,Male,Masters,El-Salvador,Married-spouse-absent,<=50K
90,Self-emp-not-inc,Exec-managerial,Black,Female,10th,Honduras,Widowed,<=50K
80,Self-emp-not-inc,Handlers-cleaners,White,Female,Preschool,Outlying-US(Guam-USVI-etc),Never-married,<=50K
49,Without-pay,Craft-repair,White,Female,10th,Mexico,Separated,<=50K
17,Private,Farming-fishing,Asian-Pac-Islander,Male,7th-8th,Portugal,Never-married,>50K
22,Federal-gov,Tech-support,White,Male,11th,Iran,Widowed,>50K
17,Federal-gov,Prof-specialty,Amer-Indian-Eskimo,Male,Bachelors,Ecuador,Never-married,<=50K
90,Without-pay,Exec-managerial,Other,Male,Masters,Thailand,Never-married,<=50K
90,Private,Tech-support,White,Female,Assoc-voc,Mexico,Divorced,>50K
71,Self-emp-not-inc,Protective-serv,Asian-Pac-Islander,Female,HS-grad,Portugal,Widowed,<=50K
17,Private,Other-service,White,Female,Prof-school,Philippines,Separated,<=50K
79,Private,Other-service,Asian-Pac-Islander,Male,Masters,France,Never-married,<=50K
17,Private,Protective-serv,White,Female,Assoc-voc,India,Married-AF-spouse,>50K
90,State-gov,Craft-repair,Black,Male,Assoc-acdm,Yugoslavia,Married-AF-spouse,<=50K
25,Federal-gov,Exec-managerial,Other,Female,Preschool,Yugoslavia,Married-AF-spouse,>50K
17,Federal-gov,Sales,White,Male,Bachelors,Mexico,Married-AF-spouse,<=50K
17,Private,Exec-managerial,White,Male,10th,United-States,Divorced,>50K
59,Local-gov,Armed-Forces,Black,Male,11th,Yugoslavia,Never-married,>50K
90,Private,Adm-clerical,White,Female,Preschool,India,Married-civ-spouse,<=50K
65,Federal-gov,Armed-Forces,White,Male,5th-6th,Poland,Never-married,<=50K
17,Local-gov,Sales,Asian-Pac-Islander,Female,12th,Hungary,Separated,>50K
17,Self-emp-not-inc,Tech-support,Other,Male,9th,Guatemala,Married-spouse-absent,>50K
39,Federal-gov,Farming-fishing,Amer-Indian-Eskimo,Male,Doctorate,Honduras,Divorced,>50K
17,Self-emp-not-inc,Craft-repair,Black,Male,HS-grad,Greece,Married-civ-spouse,<=50K
38,Private,Transport-moving,Amer-Indian-Eskimo,Male,5th-6th,Hong,Married-civ-spouse,<=50K
87,Local-gov,Craft-repair,Amer-Indian-Eskimo,Male,Prof-school,South,Widowed,<=50K
17,Self-emp-not-inc,Tech-support,Amer-Indian-Eskimo,Female,Preschool,Thailand,Never-married,<=50K
88,State-gov,Craft-repair,Black,Female,Preschool,Yugoslavia,Married-civ-spouse,>50K
17,State-gov,Other-service,Black,Female,Preschool,India,Married-AF-spouse,>50K
47,Without-pay,Exec-managerial,White,Female,7th-8th,Puerto-Rico,Married-civ-spouse,>50K
90,Self-emp-inc,Transport-moving,Asian-Pac-Islander,Female,7th-8th,Cambodia,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Exec-managerial,Asian-Pac-Islander,Female,HS-grad,Greece,Married-civ-spouse,<=50K
17,Federal-gov,Transport-moving,White,Female,9th,Mexico,Married-civ-spouse,<=50K
79,Local-gov,Transport-moving,Black,Female,HS-grad,Canada,Separated,<=50K
33,Private,Protective-serv,Amer-Indian-Eskimo,Male,10th,Yugoslavia,Separated,>50K
60,Self-emp-inc,Farming-fishing,Black,Male,Assoc-voc,Germany,Married-civ-spouse,<=50K
90,Without-pay,Sales,Amer-Indian-Eskimo,Male,Prof-school,Taiwan,Never-married,<=50K
90,Federal-gov,Protective-serv,Amer-Indian-Eskimo,Male,1st-4th,Dominican-Republic,Separated,<=50K
90,Private,Farming-fishing,White,Male,Assoc-acdm,Scotland,Divorced,>50K
17,Private,Adm-clerical,Other,Female,10th,Hong,Married-civ-spouse,<=50K
47,Private,Sales,Black,Male,5th-6th,Germany,Divorced,>50K
24,Self-emp-inc,Priv-house-serv,Black,Female,Prof-school,Ecuador,Married-spouse-absent,<=50K
36,Private,Exec-managerial,Other,Male,11th,England,Married-spouse-absent,>50K
17,Private,Farming-fishing,Amer-Indian-Eskimo,Female,1st-4th,Hungary,Married-civ-spouse,>50K
90,Private,Armed-Forces,Amer-Indian-Eskimo,Male,10th,Trinadad&Tobago,Never-married,>50K
49,Without-pay,Machine-op-inspct,Asian-Pac-Islander,Male,5th-6th,Japan,Never-married,>50K
90,Without-pay,Transport-moving,Other,Male,10th,Columbia,Widowed,<=50K
17,Self-emp-inc,Other-service,White,Female,Doctorate,Italy,Divorced,<=50K
71,Self-emp-not-inc,Prof-specialty,Asian-Pac-Islander,Female,Bachelors,Haiti,Married-AF-spouse,<=50K
29,Without-pay,Craft-repair,White,Male,1st-4th,Ireland,Never-married,<=50K
17,State-gov,Protective-serv,White,Male,Assoc-voc,Nicaragua,Married-AF-spouse,<=50K
71,Self-emp-not-inc,Other-service,Other,Male,1st-4th,India,Never-married,<=50K
82,Self-emp-not-inc,Prof-specialty,White,Female,HS-grad,Cambodia,Married-AF-spouse,<=50K
61,Private,Exec-managerial,White,Male,Bachelors,Haiti,Married-spouse-absent,>50K
17,Private,Sales,White,Male,Some-college,Portugal,Married-AF-spouse,<=50K
17,State-gov,Adm-clerical,Black,Male,Bachelors,Haiti,Never-married,<=50K
17,State-gov,Other-service,Black,Female,12th,Canada,Widowed,<=50K
17,Without-pay,Exec-managerial,Asian-Pac-Islander,Female,HS-grad,United-States,Married-civ-spouse,<=50K
90,Without-pay,Transport-moving,Black,Female,Assoc-voc,Yugoslavia,Married-civ-spouse,<=50K
40,Local-gov,Handlers-cleaners,Amer-Indian-Eskimo,Female,12th,Thailand,Divorced,>50K
68,Private,Sales,Amer-Indian-Eskimo,Male,Prof-school,United-States,Married-AF-spouse,<=50K
17,Federal-gov,Farming-fishing,Black,Female,Assoc-voc,Columbia,Divorced,<=50K
17,Federal-gov,Exec-managerial,White,Male,Preschool,Scotland,Never-married,>50K
17,State-gov,Tech-support,Amer-Indian-Eskimo,Female,5th-6th,Laos,Separated,<=50K
52,Private,Prof-specialty,White,Female,Doctorate,Puerto-Rico,Married-spouse-absent,>50K
17,Federal-gov,Prof-specialty,Asian-Pac-Islander,Male,12th,Cambodia,Married-spouse-absent,<=50K
88,Federal-gov,Craft-repair,Other,Male,1st-4th,China,Married-AF-spouse,<=50K
75,State-gov,Adm-clerical,Asian-Pac-Islander,Male,Preschool,Dominican-Republic,Widowed,<=50K
17,State-gov,Machine-op-inspct,Black,Male,Masters,Thailand,Married-AF-spouse,>50K
17,Without-pay,Farming-fishing,Other,Female,Some-college,Guatemala,Divorced,<=50K
90,State-gov,Farming-fishing,Black,Male,9th,Cuba,Married-spouse-absent,<=50K
73,Private,Armed-Forces,White,Male,1st-4th,Taiwan,Never-married,<=50K
90,Private,Adm-clerical,White,Male,Some-college,Ireland,Married-AF-spouse,<=50K
19,Self-emp-not-inc,Craft-repair,White,Female,Preschool,Columbia,Married-AF-spouse,>50K
90,Federal-gov,Tech-support,Black,Female,Bachelors,Puerto-Rico,Married-civ-spouse,>50K
90,Federal-gov,Priv-house-serv,Amer-Indian-Eskimo,Male,Assoc-acdm,Dominican-Republic,Married-AF-spouse,<=50K
90,Private,Craft-repair,White,Male,Some-college,Nicaragua,Married-spouse-absent,>50K
68,Self-emp-not-inc,Armed-Forces,White,Male,Assoc-voc,Ireland,Married-civ-spouse,<=50K
17,Private,Adm-clerical,Amer-Indian-Eskimo,Female,7th-8th,Vietnam,Married-spouse-absent,<=50K
66,Private,Sales,Black,Male,Prof-school,India,Widowed,<=50K
37,Private,Sales,Other,Female,Doctorate,Italy,Married-spouse-absent,<=50K
90,Federal-gov,Adm-clerical,Asian-Pac-Islander,Female,Some-college,Columbia,Never-married,<=50K
90,Private,Tech-support,White,Female,Assoc-voc,Mexico,Widowed,>50K
17,Private,Protective-serv,White,Male,HS-grad,England,Separated,<=50K
17,Without-pay,Adm-clerical,Amer-Indian-Eskimo,Female,1st-4th,Hungary,Married-AF-spouse,>50K
52,Self-emp-not-inc,Transport-moving,White,Female,Masters,Puerto-Rico,Married-spouse-absent,>50K
17,Self-emp-inc,Exec-managerial,Other,Male,10th,Yugoslavia,Married-AF-spouse,>50K
77,Private,Armed-Forces,Other,Male,10th,India,Never-married,<=50K
17,Self-emp-not-inc,Protective-serv,Other,Male,Preschool,Outlying-US(Guam-USVI-etc),Separated,<=50K
39,Without-pay,Tech-support,Amer-Indian-Eskimo,Male,10th,Guatemala,Married-civ-spouse,<=50K
17,Local-gov,Farming-fishing,Asian-Pac-Islander,Male,5th-6th,Japan,Married-civ-spouse,<=50K
55,Private,Sales,Black,Female,Prof-school,Jamaica,Married-civ-spouse,<=50K
90,Private,Craft-repair,Other,Male,7th-8th,Vietnam,Married-civ-spouse,>50K
38,Private,Other-service,Asian-Pac-Islander,Male,Some-college,Mexico,Divorced,<=50K
90,Self-emp-inc,Machine-op-inspct,Amer-Indian-Eskimo,Male,Some-college,South,Married-spouse-absent,>50K
18,Private,Exec-managerial,Amer-Indian-Eskimo,Male,Masters,Hungary,Widowed,<=50K
19,Private,Armed-Forces,Other,Male,Assoc-voc,Mexico,Divorced,<=50K
17,Self-emp-inc,Other-service,Asian-Pac-Islander,Male,Doctorate,Canada,Never-married,<=50K
17,Private,Craft-repair,Amer-Indian-Eskimo,Male,Doctorate,Thailand,Widowed,<=50K
90,Without-pay,Tech-support,Amer-Indian-Eskimo,Female,Assoc-voc,United-States,Married-spouse-absent,>50K
17,Local-gov,Armed-Forces,Black,Male,Masters,South,Married-AF-spouse,<=50K
17,Private,Armed-Forces,Other,Male,Assoc-voc,Japan,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Armed-Forces,Black,Female,Some-college,El-Salvador,Married-spouse-absent,<=50K
90,Local-gov,Craft-repair,Other,Male,12th,United-States,Separated,>50K
17,Local-gov,Transport-moving,Black,Female,Some-college,Ireland,Married-AF-spouse,<=50K
90,Private,Prof-specialty,Black,Male,10th,Philippines,Married-civ-spouse,>50K
17,Without-pay,Sales,Other,Male,Prof-school,Ecuador,Never-married,<=50K
90,Federal-gov,Armed-Forces,Black,Female,5th-6th,Scotland,Married-civ-spouse,<=50K
90,Federal-gov,Armed-Forces,Black,Female,HS-grad,Portugal,Never-married,>50K
17,Local-gov,Protective-serv,White,Male,Some-college,Peru,Divorced,<=50K
17,Private,Priv-house-serv,Amer-Indian-Eskimo,Female,HS-grad,Haiti,Married-spouse-absent,>50K
90,Private,Other-service,Black,Female,Assoc-voc,Japan,Never-married,<=50K
38,Self-emp-not-inc,Farming-fishing,Black,Male,11th,Canada,Married-civ-spouse,>50K
17,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,1st-4th,Trinadad&Tobago,Married-civ-spouse,<=50K
17,Without-pay,Craft-repair,Asian-Pac-Islander,Female,5th-6th,Nicaragua,Separated,>50K
90,Private,Tech-support,White,Male,12th,El-Salvador,Never-married,<=50K
90,Local-gov,Transport-moving,Other,Female,HS-grad,Dominican-Republic,Never-married,<=50K
90,State-gov,Farming-fishing,Black,Female,11th,Mexico,Married-spouse-absent,<=50K
17,Without-pay,Craft-repair,Black,Male,Assoc-voc,Trinadad&Tobago,Never-married,<=50K
17,Without-pay,Adm-clerical,White,Female,Preschool,Germany,Married-spouse-absent,>50K
84,Private,Other-service,White,Male,Assoc-acdm,Honduras,Separated,<=50K
17,Local-gov,Priv-house-serv,White,Male,Bachelors,Germany,Married-civ-spouse,<=50K
17,Private,Tech-support,White,Female,7th-8th,Haiti,Married-civ-spouse,<=50K
17,Without-pay,Other-service,Black,Female,Bachelors,Cambodia,Married-AF-spouse,<=50K
17,Private,Adm-clerical,Amer-Indian-Eskimo,Female,Doctorate,Trinadad&Tobago,Never-married,<=50K
17,State-gov,Sales,White,Male,Prof-school,Honduras,Married-civ-spouse,<=50K
23,Local-gov,Exec-managerial,White,Female,9th,Yugoslavia,Married-AF-spouse,>50K
62,Without-pay,Exec-managerial,Black,Female,Some-college,Hungary,Married-spouse-absent,<=50K
55,Self-emp-not-inc,Prof-specialty,Other,Male,Bachelors,Philippines,Married-spouse-absent,>50K
49,State-gov,Protective-serv,Amer-Indian-Eskimo,Female,HS-grad,Cambodia,Divorced,>50K
17,Without-pay,Armed-Forces,Asian-Pac-Islander,Male,Assoc-voc,Jamaica,Married-AF-spouse,<=50K
34,Without-pay,Craft-repair,White,Female,Bachelors,India,Never-married,>50K
90,Self-emp-not-inc,Adm-clerical,White,Male,HS-grad,Yugoslavia,Separated,<=50K
46,Self-emp-not-inc,Protective-serv,White,Male,Preschool,Nicaragua,Divorced,>50K
17,Without-pay,Protective-serv,Other,Male,Some-college,Ireland,Married-spouse-absent,<=50K
58,Without-pay,Transport-moving,White,Female,HS-grad,Holand-Netherlands,Married-spouse-absent,>50K
19,Local-gov,Sales,Amer-Indian-Eskimo,Male,Bachelors,South,Widowed,<=50K
62,Without-pay,Adm-clerical,White,Male,Prof-school,Mexico,Married-AF-spouse,>50K
60,State-gov,Farming-fishing,White,Female,Masters,Haiti,Widowed,<=50K
17,Without-pay,Craft-repair,White,Female,Preschool,Peru,Married-civ-spouse,>50K
64,Self-emp-inc,Sales,White,Male,Assoc-acdm,China,Married-spouse-absent,>50K
17,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,10th,Hong,Separated,<=50K
90,Without-pay,Exec-managerial,Black,Male,Some-college,El-Salvador,Married-spouse-absent,<=50K
90,Private,Sales,Amer-Indian-Eskimo,Male,HS-grad,Holand-Netherlands,Married-civ-spouse,<=50K
90,Local-gov,Transport-moving,White,Male,9th,Ireland,Married-civ-spouse,>50K
17,Federal-gov,Exec-managerial,Other,Male,Assoc-acdm,Hungary,Never-married,<=50K
90,Self-emp-not-inc,Protective-serv,White,Male,10th,Poland,Divorced,<=50K
22,Private,Armed-Forces,White,Female,Bachelors,Canada,Never-married,>50K
90,Without-pay,Sales,Other,Male,11th,Hong,Married-AF-spouse,<=50K
90,Federal-gov,Tech-support,Black,Male,Prof-school,Puerto-Rico,Widowed,<=50K
51,Self-emp-not-inc,Adm-clerical,Amer-Indian-Eskimo,Male,9th,Iran,Widowed,<=50K
65,Private,Sales,Black,Male,7th-8th,Italy,Divorced,<=50K
17,Without-pay,Armed-Forces,White,Male,Some-college,Taiwan,Never-married,>50K
